Avar:CSK040,0.118376,0.075149,0.044877,0.015827,0.011694,0.004183,0.00611,0.007846,-0.002045,-0.00492,-0.004384,-3e-04,0.001041,0.01734,-0.005022,-0.012198,-0.011474,-0.00038,0.010936,-0.004627,-0.008984,-0.004699,0.005423,-0.00723,0.002634
Avar:CSK041,0.117238,0.137096,0.001886,-0.02584,0.020927,-0.00753,0.004935,0.002077,0.004909,0.015672,-0.004547,0.005845,-0.005798,0.006055,-0.011265,-0.016971,-0.01356,0.002787,0.000503,-0.00075,-0.00262,0.004328,-0.001725,0.005181,-0.001796
Avar:CSK042,0.122929,0.141159,0.029793,-0.007429,0.028313,-0.006136,0.000705,-0.000692,-0.002045,0.012028,-0.001299,0.006294,-0.011447,-0.004817,-0.016558,-0.004375,0.008996,-0.000633,0.007793,0.004127,-0.004991,0.001237,0.005423,0.006266,-0.007664
Avar:CSK043,0.127482,0.140143,0.019233,-0.00646,0.013541,-0.020917,-0.00799,-0.004154,0.00634,0.024602,-0.003735,0.003897,-0.001338,-0.004129,-0.02443,0.006629,0.024903,-0.010135,-0.001006,-0.009129,-0.014849,0.004946,-0.00037,0.013014,-0.009819
Avar:CSK044,0.141141,0.141159,0.022627,-0.010659,0.026159,-0.009761,0.00188,0.006923,0.000818,0.017495,0.001461,0.006744,-0.019177,-0.007019,-0.007465,0.013126,0.025034,0.001267,0.00817,-0.003377,-0.00574,0.005688,0.003697,0.00494,0.003353
Avar:CSK045,0.133173,0.147252,0.021119,0.006137,0.029236,0.018128,0.00282,0.013384,0.008181,0.023326,0.000325,0.002098,0.006541,0.005505,-0.015201,0.000133,-0.005476,-0.002914,0.004148,-0.008879,-0.016471,0.002844,-0.000493,0.001084,-0.003233
Avar:CSK046,0.127482,0.12491,0.02225,-0.017442,0.01908,-0.002231,0.00188,0.004615,-0.002454,0.01221,0.004709,-0.00015,-0.006392,-0.000413,-0.0038,0.000398,0.000913,-0.005448,0.005531,-0.002126,-0.007237,0.003462,0.000616,-0.002892,-0.002395
Avar:CSK047,0.113823,0.109677,0.032809,-0.003553,0.026774,0.003347,-0.000235,0.000462,0.011249,0.014032,0.004872,-0.002847,0.002973,0.005367,-0.00665,0.002254,0.008214,0.000887,0.000754,-5e-04,-0.000873,0.008532,-0.006655,0.001205,-0.001557
Avar:CSK048,0.126344,0.149283,0.011691,-0.014212,0.031083,-0.007251,0.001645,0.001385,-0.007567,0.012392,-0.00065,0.004196,-0.014717,0.00055,-0.02158,-0.010475,0.008605,-0.006841,0.010056,-0.001876,-0.004243,0.003586,-0.001356,0.000361,-0.006466
Avar:CSK049,0.102441,0.004062,0.029415,-0.005168,-0.005539,0.008088,0.00611,0.007846,0.000409,-0.010387,-0.01023,0.00045,-0.00446,0.005367,0.000407,-0.00358,0.009388,-0.005574,0.004399,-0.005002,-0.010981,0.010634,0.012571,-0.003735,-0.007424
Avar:CSK050,0.1161,0.145221,0.016593,-0.007106,0.025235,-0.005857,0.003055,-0.011999,-0.001227,0.01713,0.002598,0.009142,-0.011744,-0.0139,0.000679,0.021347,0.022687,0.003167,0.006159,-0.001251,-0.008859,0.009645,-0.005546,0.014098,-0.005987
Avar:CSK051,0.125205,0.136081,0.033564,0.010659,0.036007,0.001952,0.00423,0.001615,0.000818,0.013485,-0.002923,0.006744,-0.007284,0.00523,-0.001221,-0.00305,0.004955,-0.003294,0.005154,-0.012506,-0.004617,0.001731,-0.002095,0.00723,0.002036
Avar:CSK052,0.124067,0.127957,0.035449,0.01615,0.027697,0.003068,0.011045,0.001615,0.000205,0.002551,0.001137,0.010641,-0.001933,-0.004129,-0.008143,0.000265,0.001695,-0.004687,0.005405,0.005378,-0.002246,0.001113,0.008134,0.00735,-0.00455
Avar:CSK053,0.126344,0.148267,0.02489,-0.004199,0.021542,0.001116,0.00517,0.004384,-0.00225,0.011481,0.003248,0.004496,-0.003271,0.010735,-0.013029,0.006364,0.013299,0.003041,0.00729,-0.002626,-0.006489,0.005812,-0.002958,0.001566,-0.008023
Avar:CSK054,0.120652,0.150298,0.032432,0.012597,0.022773,-0.007251,0.00235,0.003,-0.001023,0.004191,0.002598,-0.001798,-0.002379,-0.002202,0.011129,-0.000796,0.005085,0.002407,0.015712,-0.004377,0.002246,0.009027,0.002342,0.001566,0.002155
Avar:CSK055,0.127482,0.137096,0.035449,0.005491,0.030775,0.001952,-0.007285,0.010153,0.007158,0.007472,-0.005034,-0.001948,-0.001338,0.012661,-0.0038,-0.01432,-0.013951,0.010515,0.006662,-0.01113,-0.009483,-0.002102,0.010846,-0.000241,0.001197
Avar:CSK056,0.12862,0.135065,0.053928,0.022287,0.040931,0.007809,-0.003995,0.009461,0.004704,0.005467,-0.008931,0.000899,-0.0055,0.020368,-0.004886,-0.016176,-0.01708,-0.001267,0.00352,-0.002626,0.003993,0,0.000493,-0.003253,-0.005508
Avar:CSK057,0.132035,0.151314,0.026021,-0.006137,0.024312,0.000558,0.000705,0.011307,-0.001636,0.010205,0.005846,0.005995,-0.002825,0.014313,-0.012758,-0.005038,0.004824,0.009882,0.005279,0.004252,-0.009234,0.002597,0.005793,-0.000843,0.002155
Avar:CSK058,0.12862,0.139128,0.033187,0.004845,0.024312,0.001116,0.003055,0.001615,0.008385,0.013668,0.004709,0.003147,-0.001635,0.003165,-0.016694,-0.004773,0.011735,0.00076,0.002263,5e-04,-0.009608,-0.006306,0.00419,-0.003856,0.002874
